ndc,year,name
625410202,2013,PHENTERMINE HYDROCHLORIDE AND TOPIRAMATE
625410202,2018,PHENTERMINE AND TOPIRAMATE
625410203,2013,PHENTERMINE HYDROCHLORIDE AND TOPIRAMATE
625410203,2018,PHENTERMINE AND TOPIRAMATE
625410204,2013,PHENTERMINE HYDROCHLORIDE AND TOPIRAMATE
625410204,2018,PHENTERMINE AND TOPIRAMATE
625420275,2004,CPM CAPSULES
625420275,2005,CPM CAPSULES EXTENDED RELEASE
625420301,2015,HYDROCODONE POLISTIREX AND CHLORPHENIRAMINE POLISTIREX EXTENDED RELEASE ORAL SUSPENSION
625420301,2018,HYDROCODONE POLISTIREX AND CHLORPHENIRAMINE POLISTIREX
625420408,2004,ENTEX PSE CAPSULES
625420408,2005,GFN AND PSEH CHAPSULES 12
625420650,2002,NAF TABLETS
625420650,2005,NAF TABLETS CHEWABLE
625420715,2004,GFN 580 PSEH TABLETS 00
625420715,2005,GFN 580 PSEH 60 TABLETS 00
625420719,2004,GFN 795 PSEH 85 TABLETS 01
625420719,2005,GFN 795 PSEH 85 TABLETS 01 EXTENDED RELEASE
625420751,2003,GFN 700 PSEH 80 TABLETS
625420751,2005,GFN PSEH TABLETS
625420870,2003,CPM PSEH TABLETS 00
625420870,2005,CPM PSEH TABLETS
625420882,2003,CPM PSEH MSN TABLETS 00
625420882,2005,CPM PSEH MSN TABLETS
625590165,2012,METOCLOPRAMIDE
625590165,2018,METOCLOPRAMIDE HYDROCHLORIDE
625590166,2012,METOCLOPRAMIDE
625590166,2018,METOCLOPRAMIDE HYDROCHLORIDE
625590933,2010,LITHOBID EXTENDED RELEASE TABLETS
625590933,2010,LITHOBID TABLETS EXTENDED RELEASE
625591106,2010,MTOCLOPRAMIDE ORAL SOLUTION USP
625591106,2014,METOCLOPRAMIDE HYDROCHLORIDE
625595943,2009,DECONSEL CT TABLETS GRAPE FLAVOR
625595943,2010,DECONSAL CT TABLETS GRAPE FLAVOR
625650801,2009,FREEZE TOPICAL ANESTHETIC SPRAY COOL MINT
625650801,2018,BENZOCAINE
625650901,2009,ONE TOUCH ADVANCE TOPICAL ANESTHETIC GEL COOL MINT
625650901,2018,"BENZOCAINE, BUTAMBEN, TETRACAINE HYDROCHLORIDE"
625650902,2009,ONE TOUCH ADVANCE TOPICAL ANESTHETIC GEL STRAWBERRY ICE
625650902,2018,"BENZOCAINE, BUTAMBEN, TETRACAINE HYDROCHLORIDE"
625650903,2009,ONE TOUCH ADVANCE TOPICAL ANESTHETIC GEL BUBBLE GUM
625650903,2018,"BENZOCAINE, BUTAMBEN, TETRACAINE HYDROCHLORIDE"
625650904,2009,ONE TOUCH ADVANCE TOPICAL GEL CHERRY
625650904,2018,"BENZOCAINE, BUTAMBEN, TETRACAINE HYDROCHLORIDE"
625840005,2003,AZULFIDINE TABLETS
625840005,2005,AZULFIDINE EN TABLETS DELAYED RELEASE
625840252,2004,DILACOR XR CAPSULES
625840252,2012,RANITIDINE
625840339,2005,CLONIDINE HCL TABLETS
625840339,2017,CLONIDINE HYDROCHLORIDE
625840377,2003,FUROSEMIDE INJECTION USP
625840377,2005,FUROSEMIDE INJECTION
625840467,2005,ATENOLOL TABLETS
625840467,2018,ATENOLOL
625840559,2005,TRAMADOL HCL
625840559,2014,TRAMADOL HYDROCHLORIDE
625840715,2005,ATENOLOL TABLETS
625840715,2015,ATENOLOL
625840733,2005,HYDRALAZINE HCL TABLETS USP
625840733,2018,HYDRALAZINE HYDROCHLORIDE
625840738,2005,HYDROCODONE BITARTRATE AND ACETAMINOPHEN TABLETS USP
625840738,2014,HYDROCODONE BITARTRATE AND ACETAMINOPHEN
625840746,2005,IBUPROFEN TABLETS USP
625840746,2015,IBUPROFEN
625840747,2005,IBUPROFEN TABLETS USP
625840747,2015,IBUPROFEN
625840748,2005,IBUPROFEN TABLETS USP
625840748,2015,IBUPROFEN
625840780,2005,METHOCARBAMOL TABLETS USP
625840780,2015,METHOCARBAMOL
625840781,2005,METHOCARBAMOL TABLETS USP
625840781,2015,METHOCARBAMOL
625840817,2005,PERPHENAZINE TABLETS USP
625840817,2012,PERPHENAZINE
625840834,2003,PREDNISONE TABLETS USP
625840834,2005,PREDNISONE TABLETS
625840897,2005,FOLIC ACID TABLETS
625840897,2018,FOLIC ACID
625840974,2005,DILTIAZEM CD CAPSULES
625840974,2015,DILTIAZEM HYDROCHLORIDE
625840976,2005,DILTIAZEM CD CAPSULES
625840976,2015,DILTIAZEM HYDROCHLORIDE
625840977,2005,DILTIAZEM CD CAPSULES
625840977,2015,DILTIAZEM HYDROCHLORIDE
625910332,2001,OXYGEN USP
625910332,2005,OXYGEN
625920188,2005,BUPHENYL POWDER
625920188,2015,SODIUM PHENYLBUTYRATE
625920496,2005,BUPHENYL TABLETS
625920496,2015,SODIUM PHENYLBUTYRATE
626460120,2005,NUTRICEL ADDITIVE SOLUTION SYSTEM ANTICOAGULANT CP2D AS 3
626460120,2017,CP2D/AS-3 ANTICOAGULANT AND ADDITIVE SYSTEM
626460798,2005,ANTICOAGULANT SODIUM CITRATE SOLUTION USP
626460798,2018,SODIUM CITRATE
626600018,2004,NIFEDICAL XL TABLETS
626600018,2004,NIFEDIPINE TABLETS EXTENDED RELEASE
626600018,2005,NIFEDICAL XL EXTENDED RELEASE TABLETS
626600020,2004,NIFEDIPINE TABLETS EXTENDED RELEASE
626600020,2005,NIFEDIAC CC TABLETS EXTENDED RELEASE
627370123,2005,OXYGEN USP
627370123,2018,OXYGEN
627560131,2005,ONDANSETRON TABLETS
627560131,2018,ONDANSETRON HYDROCHLORIDE
627560137,2005,GABAPENTIN CAPSULES
627560137,2017,GABAPENTIN
627560138,2005,GABAPENTIN CAPSULES
627560138,2017,GABAPENTIN
627560139,2005,GABAPENTIN CAPSULES
627560139,2017,GABAPENTIN
627560142,2005,METFORMIN HYDROCHLORIDE EXTENDED RELEASE TABLETS
627560142,2018,METFORMIN HYDROCHLORIDE
627560143,2005,METFORMIN HYDROCHLORIDE EXTENDED RELEASE TABLETS
627560143,2018,METFORMIN HYDROCHLORIDE
627560144,2005,PANTOPRAZOLE SODIUM DELAYED RELEASE TABLETS
627560144,2016,PANTOPRAZOLE SODIUM
627560147,2005,RIVASTIGMINE TARTRATE CAPSULES
627560147,2018,RIVASTIGMINE TARTRATE
627560148,2005,RIVASTIGMINE TARTRATE CAPSULES
627560148,2018,RIVASTIGMINE TARTRATE
627560161,2005,DESMOPRESSIN ACETATE NASAL SOLUTION
627560161,2018,DESMOPRESSIN ACETATE
627560181,2005,ONDANSETRON INJECTION USP
627560181,2015,ONDANSETRON HYDROCHLORIDE
627560181,2016,ONDANSETRON
627560182,2005,ONDANSETRON INJECTION USP
627560182,2015,ONDANSETRON HYDROCHLORIDE
627560182,2016,ONDANSETRON
627560348,2005,OCTREOTIDE ACETATE INJECTION SOLUTION
627560348,2016,OCTREOTIDE ACETATE
627560349,2005,OCTREOTIDE ACETATE INJECTION
627560349,2016,OCTREOTIDE ACETATE
627560350,2005,OCTREOTIDE ACETATE INJECTION SOLUTION
627560350,2016,OCTREOTIDE ACETATE
627560351,2005,OCTREOTIDE ACETATE INJECTION
627560351,2016,OCTREOTIDE ACETATE
627560352,2005,OCTREOTIDE ACETATE INJECTION
627560352,2016,OCTREOTIDE ACETATE
627560402,2005,EXTENDED PHENYTOIN SODIUM CAPSULES
627560402,2018,PHENYTOIN SODIUM
627560437,2013,NARATRIPTAN HYDROCHLORIDE
627560437,2017,NARATRIPTAN
627560580,2005,PANTOPRAZOLE SODIUM DELAYED RELEASE TABBLETS
627560580,2017,PANTOPRAZOLE SODIUM
627560581,2005,AMIFOSTINE FOR INJECTION
627560581,2018,AMIFOSTINE
627780025,2003,EPINEPHRINE INJECTION USP
627780025,2005,EPINEPHRINE SOLUTION FOR INJECTION
627780026,2003,EPINEPHRINE INJECTION USP
627780026,2005,EPINEPHRINE SOLUTION FOR INJECTION
627940464,2002,MAXZIDE 25 TABLETS
627940464,2005,MAXZIDE .25 MG TABLETS
627940611,2003,AMNESTEEN ISOTRETINOIN CAPSULES
627940611,2005,AMNESTEEM ISOTRETINOIN CAPSULES
628390369,2014,OCTINOXATE AND OXYBENZONE
628390369,2018,OCTINOXATE AND OCTOCRYLENE
628560243,2005,ACIPHEX TABLETS
628560243,2018,RABEPRAZOLE SODIUM
628560245,2005,ARICEPT TABLETS
628560245,2018,DONEPEZIL HYDROCHLORIDE
628560246,2005,ARICEPT TABLETS
628560246,2018,DONEPEZIL HYDROCHLORIDE
628560529,2014,LORCASERIN HYDROCHLORIDE
628560529,2018,LORCASERIN HYDROCHLORIDE HEMIHYDRATE
628560535,2017,LORCASERIN HYDROCHLORIDE
628560535,2018,LORCASERIN HYDROCHLORIDE HEMIHYDRATE
628560680,2005,ZONEGRAN IR CAPSULES
628560680,2018,ZONISAMIDE
628560681,2005,ZONEGRAM IR CAPSULES
628560681,2018,ZONISAMIDE
629020001,2017,"ASCLEPIAS VINCETOXICUM, ECHINACEA (ANGUSTIFOLIA), HYPOTHALAMUS (SUIS), BRAIN (SUIS), HEPAR SUIS, METHYLCOBALAMIN, PANCREAS SUIS, KIDNEY (SUIS), STOMACH (SUIS),"
629020001,2018,"ASCLEPIAS VINCETOXICUM, ECHINACEA (ANGUSTIFOLIA), HYPOTHALAMUS (SUIS), BRAIN (SUIS), HEPAR SUIS, METHYLCOBALAMIN, PANCREAS SUIS, KIDNEY (SUIS), STOMACH (SUIS), AACG-A, AACG-B, CALCAREA CARBONICA, GAMBOGIA GELSEMIUM, SEMPERVIRENS GRAPHITES, NUX VOMICA, PHYTOLACCA DECANDRA, 7-KETO-DHEA (DEHYDROEPIANDROSTERONE), ATP (ADENOSINUM TRIPHOSPHORICUM DINATRUM), GLUCAGON, INSULINUM, SARCOLACTICUM ACIDUM, PROTEUS (VULGARIS)"
629331078,2006,OXYGEN
629331078,2010,OXYGEN GAS
629380453,2006,ZELAPAR ORALLY DISINTEGRATING TABLET
629380453,2010,ZELAPAR ORALLY DISINTEGRATING TABLETS
629420101,2005,DEBACTEROL SOLUTION
629420101,2018,PHENOLSULFONIC ACID AND SULFURIC ACID
629476406,2010,CROMOLYN SODIUM INHALATION SOLUTION
629476406,2010,CROMOLYN SODIUM SOLUTION INHALATION USP
630047731,2010,H P ACTHAR GEL
630047731,2013,REPOSITORY CORTICOTROPIN
630047734,2010,DORAL TABLETS
630047734,2013,QUAZEPAM
630100010,2005,VIRACEPT TABLETS
630100010,2018,NELFINAVIR MESYLATE
630100011,2005,VIRACEPT ORAL POWDER
630100011,2015,NELFINAVIR MESYLATE
630200049,2005,VELCADE FOR INJECTION
630200049,2018,BORTEZOMIB
630290800,2012,SIMETHICON EMULSION AND SIMETHICONE
630290800,2017,SIMETHICONE
630320021,2005,LUXIQ FOAM
630320021,2014,BETAMETHASONE VALERATE
630320031,2005,OLUX FOAM
630320031,2014,CLOBETASOL PROPIONATE
630440203,2005,IFEREX 150 FORTE CAPSULES
630440203,2018,POLYSACCHARIDE-IRON COMPLEX
630440631,2014,HEMATOGEN
630440631,2018,"FERROUS FUMARATE, ASCORBIC ACID, INTRINSIC FACTOR , CYANOCOBALAMIN"
630440632,2014,HEMATOGEN FA
630440632,2018,"FERROUS FUMARATE, ASCORBIC ACID, FOLIC ACID, CYANOCOBALAMIN"
630440633,2013,HEMATOGEN FORTE
630440633,2018,"FERROUS FUMARATE, ASCORBIC ACID, FOLIC ACID, CYANOCOBALAMIN"
630540123,2010,OXYGEN USP
630540123,2018,OXYGEN
630940046,2010,PODOFILOX TOPICAL SOLUTION
630940046,2013,PODOFILOX TOPICAL SOLUTION 0.5%
630940111,2010,EPIQUIN MICRO
630940111,2010,EPIQUIN MICRO CREAM
630940242,2009,TRETINOIN CREAM
630940242,2010,REFISSA TRETINOIN CREAM
630940375,2010,TRETIN-X CREAM
630940375,2013,TRETINOIN CREAM 0.1%
630940376,2010,TRETIN-X CREAM
630940376,2013,TRETINOIN CREAM 0.025%
630940377,2010,TRETIN-X CREAM
630940377,2013,TRETINOIN CREAM 0.05%
630940378,2010,TRETIN-X GEL
630940378,2013,TRETINOIN GEL 0.025%
630940379,2010,TRETIN-X GEL
630940379,2013,TRETINOIN GEL 0.01%
630942301,2010,VERDESO EMULSION
630942301,2010,VERDESO FOAM
630942345,2005,LUXIQ BETAMETHASONE VALERATE FOAM 0.12%
630942345,2007,LUXIQ BETAMETHASONE VALERATE FOAM
630942345,2010,LUXIQ FOAM
630943110,2010,CLOBETASOL PROPIONATE FOAM
630943110,2013,CLOBETASOL PROPIONATE
630943847,2010,CLOBEX SHAMPOO
630943847,2014,CLOBETASOL PROPIONATE
630949020,2010,NEOBENZ MICRO CREAM
630949020,2012,BENZOYL PEROXIDE
631271855,2003,OXYGEN
631271855,2010,OXYGEN GAS
631460109,2011,ANTISEPTIC HANDWASH
631460109,2018,BENZALKONIUM CHLORIDE
631460110,2016,ANTISEPTIC HANDWASH
631460110,2018,CHLOROXYLENOL
631460111,2016,ANTISEPTIC HANDWASH
631460111,2018,CHLOROXYENOL
631460112,2012,ANTISEPTIC HANDWASH
631460112,2018,ALCOHOL
631460301,2012,"ETHANOL, 60% BY VOLUME"
631460301,2017,ALCOHOL
631460301,2018,ETHANOL
631480118,2003,DIAL FOR KIDS ANTI BACTERIAL LIQUID SOAP GRAPE
631480118,2018,TRICLOSAN
631620508,2005,BALAMINE DM SYRUP
631620508,2018,"CHLORPHENIRAMINE MALEATE, PHENYLEPHRINE HYDROCHLORIDE, DEXTROMETHORPHAN HYDROBROMIDE"
631870122,2015,METHYL SALICYLATE MENTHOL CAPSAICIN LIDOCAINE
631870122,2018,ORPHENADRINE CITRATE
631870161,2015,MUPIROCIN
631870161,2018,"LIDOCAINE HYDROCHLORIDE, MENTHOL"
632560100,2005,SCLEROSOL AEROSOL POWDER INTRAPLEURAL
632560100,2018,TALC
632560200,2005,STERILE TALC POWDER
632560200,2018,TALC
632610250,2005,LYMPHAZURIN INJECTION
632610250,2018,ISOSULFAN BLUE
632850204,2004,LEVORA .15 30 28 TABLETS KIT
632850204,2005,LEVORA TABLETS
632860001,2010,KETAMINE HYDROCHLORIDE INJECTION
632860001,2010,KETAMINE HYDROCHLORIDE INJECTION USP
632860134,2010,MAGNESIUM CHLORIDE INJECTION
632860134,2014,MAGNESIUM CHLORIDE
632860162,2005,SOTRADECOL
632860162,2007,SOTRADECOL 1%
632860162,2010,SOTRADECOL INJECTION SOLUTION
632860163,2007,SOTRADECOL INJECTION
632860163,2007,SOTRADECOL INJECTION 3%
632860163,2010,SOTRADECOL INJECTION SOLUTION
633040097,2012,SUMATRIPTAN SUCCINATE
633040097,2018,SUMATRIPTAN
633040098,2012,SUMATRIPTAN SUCCINATE
633040098,2018,SUMATRIPTAN
633040099,2012,SUMATRIPTAN SUCCINATE
633040099,2018,SUMATRIPTAN
633040203,2003,OPIUM TINCTURE DEODORIZED USP
633040203,2005,OPIUM TINCTURE DEODORIZED
633040205,2013,MIDAZOLAM HYDROCHLORIDE SYRUP
633040205,2018,MIDAZOLAM HYDROCHLORIDE
633040311,2012,PIOGLITAZONE HYDROCHLORIDE
633040311,2018,PIOGLITAZONE
633040312,2012,PIOGLITAZONE HYDROCHLORIDE
633040312,2018,PIOGLITAZONE
633040313,2012,PIOGLITAZONE HYDROCHLORIDE
633040313,2018,PIOGLITAZONE
633040403,2005,FOSINOPRIL SODIUM HYDROCHLOROTHIAZIDE TABLETS
633040403,2014,FOSINOPRIL SODIUM AND HYDROCHOLOROTHIAZIDE
633040403,2018,FOSINOPRIL SODIUM AND HYDROCHLOROTHIAZIDE
633040404,2005,FOSINOPRIL SODIUM HYDROCHLOROTHIAZIDE TABLETS
633040404,2014,FOSINOPRIL SODIUM AND HYDROCHOLOROTHIAZIDE
633040404,2018,FOSINOPRIL SODIUM AND HYDROCHLOROTHIAZIDE
633040500,2005,BUSPIRONE HYDROCHLORIDE TABLETS
633040500,2017,AMLODIPINE BESYLATE AND ATORVASTATIN CALCIUM
633040501,2005,BUSPIRONE HYDROCHLORIDE
633040501,2017,AMLODIPINE BESYLATE AND ATORVASTATIN CALCIUM
633040502,2005,BUSPIRONE HYDROCHLORIDE TABLETS
633040502,2017,AMLODIPINE BESYLATE AND ATORVASTATIN CALCIUM
633040504,2005,ACYCLOVIR TABLETS
633040504,2018,ACYCLOVIR
633040505,2005,ACYCLOVIR TABLETS
633040505,2018,ACYCLOVIR
633040522,2005,ENALAPRIL MALEATE TABLETS
633040522,2018,ENALAPRIL MALEATE
633040523,2005,ENALAPRIL MALEATE TABLETS
633040523,2018,ENALAPRIL MALEATE
633040524,2005,ENALAPRIL MALEATE TABLETS
633040524,2018,ENALAPRIL MALEATE
633040525,2005,ENALAPRIL MALEATE TABLETS
633040525,2018,ENALAPRIL MALEATE
633040531,2005,LISINOPRIL TABLETS
633040531,2018,LISINOPRIL
633040532,2005,LISINOPRIL TABLETS
633040532,2018,LISINOPRIL
633040533,2005,LISINOPRIL TABLETS
633040533,2018,LISINOPRIL
633040534,2005,LISINOPRIL TABLETS
633040534,2018,LISINOPRIL
633040535,2005,LISINOPRIL TABLETS
633040535,2018,LISINOPRIL
633040536,2005,LISINOPRIL HYDROCHLOROTHIAZIDE TABLETS
633040536,2018,LISINOPRIL AND HYDROCHLOROTHIAZIDE
633040537,2005,LISINOPRIL HYDROCHLOROTHIAZIDE TABLETS
633040537,2018,LISINOPRIL AND HYDROCHLOROTHIAZIDE
633040538,2005,LISINOPRIL HYDROCHLOROTHIAZIDE TABLETS
633040538,2018,LISINOPRIL AND HYDROCHLOROTHIAZIDE
633040552,2005,CLORAZEPATE DIPOTASSIUM TABLETS
633040552,2018,CLORAZEPATE DIPOTASSIUM
633040553,2005,CLORAZEPATE DIPOTASSIUM TABLETS
633040553,2018,CLORAZEPATE DIPOTASSIUM
633040554,2005,CLORAZEPATE DIPOTASSIUM TABLETS
633040554,2018,CLORAZEPATE DIPOTASSIUM
633040561,2005,ACETAMINOPHEN AND CODEINE PHOSPHATE TABLETS
633040561,2018,ACETAMINOPHEN AND CODEINE PHOSPHATE
633040562,2005,ACETAMINOPHEN AND CODEINE PHOSPHATE TABLETS
633040562,2018,ACETAMINOPHEN AND CODEINE PHOSPHATE
633040567,2004,DISPERMOX TABLETS
633040567,2005,DISPERMOX TABLETS FOR ORAL SUSPENSION
633040636,2005,GANCICLOVIR CAPSULES
633040636,2018,GANCICLOVIR
633040637,2005,GANCICLOVIR CAPSULES
633040637,2018,GANCICLOVIR
633040643,2014,RISPERIDONE ORAL DISINTEGRATE TABLETS
633040643,2018,RISPERIDONE
633040644,2014,RISPERIDONE ORAL DISINTEGRATE TABLETS
633040644,2018,RISPERIDONE
633040652,2005,ACYCLOVIR CAPSULES
633040652,2018,ACYCLOVIR
633040692,2005,CLINDAMYCIN HYDROCHLORIDE CAPSULES
633040692,2018,CLINDAMYCIN HYDROCHLORIDE
633040693,2005,CLINDAMYCIN HYDROCHLORIDE CAPSULES
633040693,2018,CLINDAMYCIN HYDROCHLORIDE
633040694,2005,MINOCYCLINE HYDROCHLORIDE CAPSULES
633040694,2018,MINOCYCLINE HYDROCHLORIDE
633040695,2005,MINOCYCLINE HYDROCHLORIDE CAPSULES
633040695,2018,MINOCYCLINE HYDROCHLORIDE
633040696,2005,MINOCYCLINE HYDROCHLORIDE CAPSULES
633040696,2018,MINOCYCLINE HYDROCHLORIDE
633040709,2005,CIPROFLOXACIN TABLETS
633040709,2018,CIPROFLOXACIN
633040710,2005,CIPROFLOXACIN TABLETS
633040710,2018,CIPROFLOXACIN
633040711,2005,CIPROFLOXACIN TABLETS
633040711,2018,CIPROFLOXACIN
633040761,2003,AMOXICILLIN TABLETS CHEWABLE USP
633040761,2005,AMOXICILLIN TABLETS CHEWABLE
633040772,2005,LORAZEPAM TABLETS
633040772,2018,LORAZEPAM
633040773,2005,LORAZEPAM TABLETS
633040773,2018,LORAZEPAM
633040774,2005,LORAZEPAM TABLETS
633040774,2018,LORAZEPAM
633040794,2005,FLECAINIDE ACETATE TABLETS
633040794,2018,FLECAINIDE
633040795,2005,FLECAINIDE ACETATE TABLETS
633040795,2018,FLECAINIDE
633040796,2005,FLECAINIDE ACETATE TABLETS
633040796,2018,FLECAINIDE
633040904,2013,VALACYCLOVIR HYDROCHLORIDE
633040904,2018,VALACYCLOVIR
633040905,2013,VALACYCLOVIR HYDROCHLORIDE
633040905,2018,VALACYCLOVIR
633040949,2014,RISPERIDONE ORAL DISINTEGRATE TABLETS
633040949,2018,RISPERIDONE
633040950,2014,RISPERIDONE ORAL DISINTEGRATE TABLETS
633040950,2018,RISPERIDONE
633040951,2014,RISPERIDONE ORAL DISINTEGRATE TABLETS
633040951,2018,RISPERIDONE
633040958,2005,CEPHALEXIN POWDER FOR SUSPENSION ORAL USP
633040958,2018,CEPHALEXIN
633040959,2005,CEPHALEXIN POWDER FOR SUSPENSION ORAL USP
633040959,2018,CEPHALEXIN
633040965,2004,CEPODEM ORAL SUSPENSION
633040965,2005,CEFPODOXIME PROXETIL FOR ORAL SUSPENSION
633040966,2004,CEPODEM ORAL SUSPENSION
633040966,2005,CEFPODOXIME PROXETIL FOR ORAL SUSPENSION
633040972,2005,CEFADROXIL POWDER FOR ORAL SUSPENSION
633040972,2016,CEFADROXIL MONOHYDRATE
633040973,2005,CEFADROXIL POWDER ORAL SUSPENSION
633040973,2018,CEFADROXIL MONOHYDRATE
633040974,2005,CEFADROXIL POWDER FOR ORAL SUSPENSION
633040974,2018,CEFADROXIL MONOHYDRATE
633230006,2005,SODIUM BICARBONATE INJECTION
633230006,2017,SODIUM BICARBONATE
633230010,2005,GENTAMICIN INJECTION USP
633230010,2018,GENTAMICIN SULFATE
633230011,2005,CHLORAMPHENICOL SODIUM SUCCINATE FOR INJECTION
633230011,2018,CHLORAMPHENICOL SODIUM SUCCINATE
633230012,2005,OXYTOCIN INJECTION USP SYNTHETIC
633230012,2017,OXYTOCIN
633230013,2005,THIAMINE HYDROCHLORIDE INJECTION
633230013,2018,THIAMINE HYDROCHLORIDE
633230019,2005,IODEPEN SODIUM IODIDE INJECTION
633230019,2018,SODIUM IODIDE
633230021,2005,HYDROXYZINE HYDROCHLORIDE INJECTION
633230021,2016,HYDROXYZINE HYDROCHLORIDE
633230024,2005,MANNITOL INJECTION USP
633230024,2017,MANNITOL
633230025,2005,CHORIONIC GONADOTROPIN POWDER FOR INJECTION LYOPHILIZED KIT
633230025,2016,CHORIOGONADOTROPIN ALFA
633230025,2018,CHORIONIC GONADOTROPIN
633230026,2005,SODIUM BICARBONATE NEUTRALIZING ADDITIVE SOLUTION
633230026,2017,SODIUM BICARBONATE
633230032,2000,SODIUM ACETATE INJECTION
633230032,2005,SODIUM ACETATE INJECTION CONCENTRATED
633230032,2017,SODIUM ACETATE
633230038,2000,HEPARIN SODIUM INJECTION USP
633230038,2005,HEPARIN SODIUM INJECTION
633230044,2005,CYANOCOBALAMIN INJECTION
633230044,2017,CYANOCOBALAMIN
633230047,2005,HEPARIN SODIUM INJECTION USP
633230047,2018,HEPARIN SODIUM
633230051,2005,HYDROXYZINE HYDROCHLORIDE INJECTION
633230051,2016,HYDROXYZINE HYDROCHLORIDE
633230064,2005,MAGNESIUM SULFATE INJECTION
633230064,2018,MAGNESIUM SULFATE HEPTAHYDRATE
633230081,2001,MTE 4
633230081,2005,MTE 4 INJECTION SOLUTION
633230086,2005,POTASSIUM PHOSPHATES INJECTION
633230086,2018,"POTASSIUM PHOSPHATE, MONOBASIC AND POTASSIUM PHOSPHATE, DIBASIC"
633230088,2001,SODIUM CHLORIDE INJECTION
633230088,2017,SODIUM CHLORIDE
633230101,2005,DOXORUBICIN HCL SOLUTION INJECTION USP
633230101,2018,DOXORUBICIN HYDROCHLORIDE
633230102,2015,GEMCITABINE HYDROCHLORIDE
633230102,2018,GEMCITABINE
633230103,2005,CISPLATIN INJECTION
633230103,2018,CISPLATIN
633230104,2005,ETOPOSIDE INJECTION
633230104,2018,ETOPOSIDE
633230105,2005,ACYCLOVIR SODIUM FOR INJECTION
633230105,2017,ACYCLOVIR SODIUM
633230108,2016,MAGNESIUM SULFATE IN 5% DEXTROSE
633230108,2018,MAGNESIUM SULFATE HEPTAHYDRATE
633230113,2005,PENTAM 300 PENTAMIDINE ISETHIONATE FOR INJECTION
633230113,2017,PENTAMIDINE ISETHIONATE
633230117,2005,FLUOROURACIL INJECTION
633230117,2018,FLUOROURACIL
633230120,2005,CYTARABINE INJECTION
633230120,2018,CYTARABINE
633230121,2005,METHOTREXATE INJECTION
633230121,2018,METHOTREXATE SODIUM
633230122,2005,METHOTREXATE POWDER FOR INJECTION USP
633230122,2018,METHOTREXATE SODIUM
633230123,2005,METHOTREXATE INJECTION
633230123,2018,METHOTREXATE SODIUM
633230125,2015,GEMCITABINE HYDROCHLORIDE
633230125,2018,GEMCITABINE
633230127,2005,DACARBAZINE POWDER FOR INJECTION
633230127,2017,DACARBAZINE
633230128,2005,DACABAZINE POWDER FOR INJECTION
633230128,2017,DACARBAZINE
633230130,2003,DOXYCYCLINE HYCLATE FOR INJECTION
633230130,2005,DOXYCYCLINE HYCLATE FOR INJECTION SOLUTION
633230130,2018,DOXYCYCLINE
633230136,2014,BLEOMYCIN
633230136,2018,BLEOMYCIN SULFATE
633230137,2014,BLEOMYCIN
633230137,2018,BLEOMYCIN SULFATE
633230139,2001,SODIUM CHLORIDE INJECTION
633230139,2005,SODIUM CHLORIDE INJECTION CONCENTRATED
633230139,2017,SODIUM CHLORIDE
633230140,2005,CLADRIBINE INJECTION
633230140,2018,CLADRIBINE
633230142,2005,IFOSFAMIDE FOR INFECTION
633230142,2018,IFOSFAMIDE
633230145,2005,FLOXURIDINE FOR INJECTION
633230145,2018,FLOXURIDINE
633230161,2005,KETOROLAC TROMETHAMINE INJECTION
633230161,2018,KETOROLAC TROMETHAMINE
633230162,2005,KETOROLAC TROMETHAMINE INJECTION
633230162,2018,KETOROLAC TROMETHAMINE
633230165,2005,DEXAMETHASONE SODIUM PHOSPHATE INJECTION
633230165,2018,DEXAMETHASONE SODIUM PHOSPHATE
633230170,2005,SODIUM PHOSPHATES INJECTION
633230170,2018,"SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE"
633230173,2005,GENTAMICIN INJECTION PEDIATRIC
633230173,2018,GENTAMICIN
633230180,2005,PYRIDOXINE HYDROCHLORIDE INJECTION
633230180,2018,PYRIDOXINE HYDROCHLORIDE
633230184,2005,FOLIC ACID INJECTION
633230184,2018,FOLIC ACID
633230185,2005,STERILE WATER FOR INJECTION
633230185,2017,WATER
633230186,2005,SODIUM CHLORIDE INJECTION
633230186,2017,SODIUM CHLORIDE
633230187,2005,SODIUM CHLORIDE INJECTION CONCENTRATED
633230187,2018,SODIUM CHLORIDE
633230201,2005,LIDOCAINE HYDROCHLORIDE INJECTION HCL
633230201,2017,LIDOCAINE HYDROCHLORIDE
633230202,2005,LIDOCAINE HYDROCHLORIDE INJECTION
633230202,2017,LIDOCAINE HYDROCHLORIDE
633230208,2005,LIDOCAINE HYDROCHLORIDE INJECTION
633230208,2017,LIDOCAINE HYDROCHLORIDE
633230221,2005,STERILE VANCOMYCIN HYDROCHLORIDE
633230221,2018,VANCOMYCIN HYDROCHLORIDE
633230229,2005,PROTAMINE SULFATE INJECTION
633230229,2018,PROTAMINE SULFATE
633230236,2005,CEFAZOLIN FOR INJECTION
633230236,2018,CEFAZOLIN SODIUM
633230237,2005,CEFAZOLIN FOR INJECTION
633230237,2018,CEFAZOLIN SODIUM
633230238,2005,CEFAZOLIN FOR INJECTION
633230238,2018,CEFAZOLIN SODIUM
633230249,2005,BACTERIOSTATIC WATER FOR INJECTION
633230249,2018,WATER
